TEXT,Label
stream winter bear y les doy un beso negro 😁,0
i will give you it right after you extinguish that flaming homosexual totenkopf it is not even the original since this symbol predated the third reich ,0
 mm sounds more like white trash 😂 😂 😂,1
you are already a subhuman life form so for me to further lower your value would literally be in possible have fun being muted sand nigger,1
imagine a racialist tribe like the jews and their central hero is king of the aryans do you see how fucking stupid you are christian you dont but that why i am here to hold a mirror in front of your retarded face,1
i live there we do not want people jaunting over to vote and make us the same kind of hellhole they came from especially not if soros the nazi jewhunter is involved,1
he was so dirty brought the girl to her work events whew caucasians are a different kind of petty,1
me saying that i will partake in inktober is a fucking lie i do not have the time focus or energy sometimes so i will doodle some bullshit and maybe make them into full drawings,0
there studies that show that homo relationships and interracial relationships have higher levels of domestic violence so i have got my fingers crossed that milo mandingo is going to be the nigger faggot version of oj simpson,1
these freshman in the bathroom having a blacks cypher 🥴 diploma me plz this shit ghetto dawg,1
i always found that if you want to stop a nigger or a muzzo you should hit them with a pole or two or more,1
 seven north korean refugees are missing in shenyang china   occurred please please help them,0
definitely when they started promoting asian women and kike bitches over breeding white women i knew they were explicitly anti white faggots fuck them all,1
joshua plowman joshua plowman  minutes ago i agree and the politicians should be charged with the same crimes that the immigrants are charged with that commit them ﻿,0
my light skin joint got a white boy now i am not type to fight that back but if she ever come around imma widen that gap another bar from ,0
love being told by white straight people how to feel about homophobia,0
anyone else think homophobes deserve to be beaten w a pillowcase that contains numerous bars of soap,1
not unless white boys in rural kentucky counties are turning muslim,1
jews couch their distrust of whites as if it were a logical response to random violence that we routinely heap upon them because of our barbaric gentile ways the truth though is that they want us gone because we are the only ones who routinely oppose their nefarious schemes for domination,0
